koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed,log_koi_period,log_koi_prad,log_koi_teq,log_koi_insol,log_koi_depth,stellar_density,planet_to_star_radius_ratio
0.0,0,1,1,1,0.796722833,133.07985,0.601,2.4551,107.1,0.29755,1.44,73.79,2401.0,7844.64,2.153,0.2946,3.7917356,19.094875,43.9,1,1352.0,1.0,0.9478,5959.0,4.121,-0.54,1.334,0.858,294.35049,38.602131,13.379,0.0,71.9,217.0,-0.002882,-0.008728,4.165,9.127,10.033,4.092,9.012,9.897,0,0.5859643571741869,0.8919980393051105,7.784057002639929,8.967713242464216,4.683056724645162,0.36142633937600316,0.00988516730645666
1.0,0,0,0,0,4.24153629,133.45522,0.257,2.971,188.1,1.28761,1.44,88.62,1177.0,452.95,10.7,0.2711,3.8440263,14.714512,18.0,1,249.0,1.0,0.8851,5776.0,4.34,-0.24,1.047,0.875,295.21664,38.77433,14.621,0.0,-1.9,-0.67,0.00044,0.00011,-0.84,-0.46,0.96,-0.49,-0.1,0.5,1,1.6566146404770976,0.8919980393051105,7.071573364211532,6.117987059817766,5.242275975664412,0.7623738793673577,0.012594855001731792
1.0,0,0,0,0,17.32419108,142.09977,0.764,8.045,241.3,0.08469,3.14,86.03,964.0,204.1,11.03,0.2904,12.668716,37.068684,49.1,2,78.0,1.0,0.6412,5968.0,3.972,0.04,1.857,1.179,286.58316,39.077202,13.42,0.0,-0.08,0.02,0.000169,9.6e-05,0.07,-0.11,0.13,0.14,0.03,0.14,1,2.9082221038243063,1.420695787837223,6.872128101338986,5.323497665078335,5.49017662782248,0.18411030347917445,0.01548442582368269
1.0,0,0,0,0,14.37457572,138.20189,0.035,4.7892,335.8,1.15872,1.94,89.91,779.0,87.24,23.3,0.2622,6.8020535,42.90383,55.2,2,95.0,1.0,0.5121,5768.0,4.358,-0.04,1.067,0.946,293.37225,44.785141,13.749,0.094,-0.28,-0.07,9.8e-05,6.1e-05,0.03,-0.04,0.06,-0.02,0.06,0.07,1,2.7327152178646656,1.0784095813505903,6.659293919683638,4.480060374945247,5.819489282368171,0.7787496744758448,0.01665001665001665
0.971,0,0,0,0,9.65188331,132.15947,0.122,4.296,103.2,1.03417,1.08,89.59,890.0,148.32,17.2,0.2622,4.4596972,16.245525,19.8,2,138.0,2.0,0.7969,5768.0,4.358,-0.04,1.067,0.946,293.37225,44.785141,13.749,0.254,-0.78,-0.04,8.2e-05,1.6e-05,0.41,0.71,0.82,0.34,0.87,0.93,1,2.3657367131414007,0.7323678937132266,6.792344427470809,5.006091654046383,4.646312129319266,0.7787496744758448,0.009269081434029889
0.0,0,0,1,1,6.0990118,135.52357,0.688,3.6112,227.5,0.45872,3.16,85.92,1374.0,842.53,9.66,0.2736,6.104798,31.30928,39.3,1,222.0,1.0,0.3275,5743.0,3.881,-0.2,1.971,1.077,296.71735,44.579659,13.951,0.0,-93.2,-130.63,0.01958,0.02731,,,,,,,0,1.9599555912618118,1.425515074273172,7.226209010100671,6.737595467447222,5.43153621033426,0.1406552122633156,0.014681749841567194
0.989,0,0,0,0,49.4781446,141.82465,0.048,2.493,496.6,28.51104,1.88,89.98,462.0,10.73,154.5,0.2711,5.6135216,17.370657,20.4,1,28.0,1.0,0.6312,5776.0,4.554,-0.18,0.849,0.939,286.96683,44.992489,14.427,0.004,1.21,-0.77,-0.00077,0.00018,-0.37,0.05,0.38,-0.41,-0.13,0.43,1,3.921540462406916,1.0577902941478545,6.137727054086234,2.462149662665384,6.20979654142497,1.5344138911264127,0.02027811215090367
0.998,0,0,0,0,30.8639476,162.88077,0.907,8.864,256.5,0.03676,3.01,85.76,743.0,72.05,12.28,0.2904,9.325203,43.234566,63.0,1,47.0,1.0,0.44,5977.0,4.08,-0.04,1.571,1.081,293.22995,45.05331,12.547,0.177,0.06,0.37,-1.7e-05,-4.7e-05,0.1,-0.14,0.17,0.21,0.08,0.22,1,3.4614752013889123,1.3887912413184778,6.612041034833092,4.291144138196708,5.551019720103791,0.27880280500206,0.017545577698346634
1.0,0,0,0,0,2.403640701,134.73065,0.918,1.4012,74.9,0.5729,1.24,80.55,1489.0,1164.85,5.59,0.2844,3.4888303,15.105959,16.3,2,524.0,2.0,0.4825,5881.0,4.315,0.07,1.171,1.032,297.71185,45.261921,13.431,0.221,-0.71,0.65,5.9e-05,-3.2e-05,0.39,0.09,0.4,0.61,0.32,0.69,1,1.2248456531424738,0.8064758658669485,7.306531398939505,7.061205713695002,4.3294166844015844,0.6427010539115885,0.009697106195825238
0.0,0,0,1,1,2.90060781,179.83386,0.47,2.563,124.8,1.05357,1.58,86.53,1645.0,1727.31,7.77,0.31,4.6084204,18.182915,20.6,1,357.0,1.0,0.1407,6547.0,4.241,-0.2,1.371,1.198,296.43408,39.444069,13.887,,-57.32,-10.18,,0.001245,-10.404,-1.925,10.581,-10.507,-2.041,10.703,0,1.3611323897103997,0.9477893989335261,7.406103381237015,7.454899331422226,4.8346933442663405,0.46488384418671974,0.010553511647603552
1.0,0,0,0,0,4.51436096,134.0293,0.118,3.0083,230.7,1.43366,1.84,89.42,1231.0,543.73,11.56,0.2844,4.3167586,24.762657,28.4,1,295.0,1.0,0.374,5940.0,4.306,0.12,1.215,1.091,290.47742,39.73201,14.946,0.512,-0.13,0.32,2e-05,-6e-05,0.05,0.02,0.05,-0.09,0.11,0.14,1,1.7073557729182265,1.0438040521731147,7.116394144093465,6.300290259061719,5.44544343143833,0.6082693267159651,0.013868162016310163
0.808,0,0,0,0,3.77359871,134.07013,0.0,2.7282,176.0,1.63287,1.29,90.0,1270.0,614.52,10.712,0.3029,3.7542937,21.186813,25.6,2,290.0,1.0,0.518,6224.0,4.404,-0.72,0.969,0.868,294.7699,39.39851,14.207,0.0,0.18,-0.22,0.00031,-2.6e-05,-0.65,-0.57,0.87,-0.6,-0.77,0.97,1,1.5631004669893989,0.8285518175661483,7.147559271189454,6.422467439003985,5.176149732573829,0.9540000424398131,0.012191111262318692
1.0,0,0,0,0,8.18182189,134.81423,0.655,2.4566,299.6,2.19654,1.77,88.11,981.0,218.9,19.81,0.3029,4.6337056,21.606169,27.4,2,125.0,2.0,0.1856,6224.0,4.404,-0.72,0.969,0.868,294.7699,39.39851,14.207,0.0,-0.01,-0.95,0.00055,0.00017,-0.05,-0.15,0.16,0.0,-0.42,0.42,1,2.2172256479041934,1.0188473201992472,6.889591308354466,5.393172897560715,5.705780477318874,0.9540000424398131,0.016727338708762855
0.999,0,0,0,0,13.32389352,135.24585,0.073,3.2208,781.3,3.60222,1.26,89.87,378.0,4.83,32.33,0.426,4.5046043,21.387459,25.9,2,102.0,1.0,0.1702,3751.0,4.813,-0.24,0.45,0.479,287.05453,45.18037,15.931,0.701,-0.05,0.17,0.00012,-0.00022,0.06,0.18,0.18,-0.01,0.1,0.1,1,2.6619290184308126,0.8153648132841945,5.937536205082426,1.763017000362401,6.662238298691035,5.256515775034293,0.02564102564102564
1.0,0,0,0,0,4.919584997,134.602396,0.243,4.1988,425.7,0.54735,2.86,88.43,1312.0,702.13,8.88,0.3052,10.438369,85.9939,132.0,1,272.0,1.0,0.4412,6236.0,4.246,0.12,1.378,1.224,294.4639,49.765041,13.273,0.482,-0.02,0.07,4.1e-05,3e-06,-0.074,-0.007,0.075,-0.062,0.087,0.107,1,1.7782663445805562,1.3506671834767394,7.180069874302796,6.555541796478613,6.056081190193955,0.46777150770666254,0.01900615108162278
0.996,0,0,0,0,11.41911886,186.30498,0.947,5.135,509.2,0.04542,3.32,81.99,921.0,170.33,6.79,0.3022,4.5565133,21.22158,23.7,1,117.0,1.0,0.0057,6311.0,4.398,0.21,1.172,1.253,283.57422,45.734798,15.965,0.105,-0.99,-0.35,0.00046,0.00016,0.41,0.2,0.46,0.37,0.2,0.42,1,2.519237128739002,1.463255402256019,6.826545223556594,5.143591521344881,6.234802805707711,0.7783380033447886,0.025941066896698294
1.0,0,0,0,0,11.36113254,136.92584,0.734,4.1886,569.5,0.47666,2.6,87.16,869.0,134.97,14.82,0.3032,7.1512623,47.52569,57.0,1,118.0,1.0,0.3614,6244.0,4.46,-0.2,1.009,1.069,287.45279,45.704399,14.63,0.281,-0.09,-0.19,0.0001,0.00011,0.011,0.07,0.07,0.092,0.12,0.15,1,2.5145570772816614,1.2809338454620645,6.76849321164863,4.9124342731675945,6.34651316930213,1.0406488448857694,0.02359714946434471
,1,0,0,0,1.3866358,134.3472,0.3783,4.77,70.1,0.10168,0.72,80.21,1503.0,1205.94,2.18,0.2609,,,6.8,1,,,,5693.0,4.551,-0.08,0.856,0.95,285.98865,45.377811,15.755,,,,,,,,,,,,0,0.8698847592599193,0.5423242908253616,7.315883504509785,7.095843509837092,4.264087336809195,1.514615201262323,0.0077025777960357394
1.0,0,0,0,0,14.53410833,145.42643,0.766,3.3094,510.6,1.05199,1.36,88.07,420.0,7.34,22.7,0.2589,5.8122826,25.620432,32.5,2,93.0,1.0,0.6231,3957.0,4.693,-0.16,0.553,0.551,290.29456,45.56461,14.688,0.588,0.15,0.01,0.0,-0.0001,-0.09,0.16,0.19,-0.08,0.01,0.08,1,2.743038143708172,0.8586616190375187,6.042632833682381,2.1210632163706555,6.237543069704688,3.258188488474737,0.022521179844868813
0.999,0,0,0,0,33.0063185,145.38821,0.39,7.118,278.1,0.63651,3.13,89.33,778.0,86.38,33.22,0.2904,7.081451,29.75981,38.2,2,38.0,2.0,0.8242,5968.0,3.972,0.04,1.857,1.179,286.58316,39.077202,13.42,0.273,0.23,0.49,0.000106,-2e-05,-0.29,-0.22,0.37,-0.22,-0.08,0.24,1,3.5265463455856696,1.4182774069729414,6.658011045870748,4.47026642352329,5.6315701405422764,0.18411030347917445,0.015435112365645483
1.0,0,0,0,0,11.13127159,134.36341,0.01,4.2372,211.2,1.28479,2.06,89.97,952.0,194.31,20.34,0.257,5.304454,29.527637,36.8,1,123.0,1.0,0.0876,5800.0,4.202,0.4,1.435,1.195,288.1337,38.99688,13.459,0.258,0.05,0.1,-2e-06,-7.8e-05,-0.3,-0.23,0.38,-0.34,-0.18,0.39,1,2.4957865476347845,1.1184149159642893,6.859614903654202,5.2745880398488,5.357529226179882,0.4044009825251821,0.013145971334124644
0.0,0,0,1,1,3.47143963,133.74061,0.719,3.663,99.8,0.22044,1.19,82.04,1358.0,805.05,5.2,0.302,6.8012815,23.218267,27.5,1,381.0,1.0,0.3186,6341.0,4.409,-0.06,1.111,1.154,290.86142,38.641129,13.599,0.0,-8.02,-41.49,0.000732,0.003835,-5.61,-11.12,12.46,-5.621,-11.14,12.48,0,1.4977104216506751,0.7839015438284094,7.214504414151143,6.6921457753220075,4.613138355637268,0.8415184302843739,0.009808673175009807
0.999,0,0,0,0,29.6193891,133.68205,0.046,4.9595,314.7,2.14179,1.74,89.94,580.0,26.79,46.31,0.2327,8.174791,36.15261,42.5,1,46.0,1.0,0.9765,5618.0,4.401,0.0,0.996,0.911,291.01904,38.54557,13.331,0.013,0.61,-0.22,-0.0002,0.0001,0.03,0.24,0.24,-0.03,0.31,0.31,1,3.4216334390181036,1.007957920399979,6.364750756851911,3.3246762437544124,5.754792395563946,0.9220200425579352,0.015998058166732866
,1,0,0,0,3.50376155,134.6825677,,3.16,,,,,,,,,,,,1,,,,,,,,,290.66681,38.568329,14.463,,,,,,,,,,,,0,1.5049129476064362,,,,,,
1.0,0,0,0,0,8.925079516,139.71389,0.74,2.6766,977.5,1.46032,2.36,87.69,628.0,36.89,18.32,0.1082,16.532843,122.09825,135.8,2,140.0,2.0,0.7416,4728.0,4.628,0.04,0.693,0.768,287.99789,50.944328,13.461,0.124,0.01,-0.06,-0.00013,9e-05,-0.114,-0.02,0.116,-0.22,-0.27,0.35,1,2.2950648382288183,1.2119409739751128,6.444131256700441,3.6346872250305093,6.886020786836131,2.3076052385847934,0.031185745471459754
0.998,0,0,0,0,8.0922105,138.04535,0.951,5.7696,65.3,0.01516,1.44,75.28,1089.0,331.65,3.74,0.2787,4.611766,27.057947,37.5,1,168.0,1.0,0.2432,5774.0,4.106,-0.26,1.395,0.907,296.00711,44.853474,11.731,0.869,0.19,0.22,-8e-06,2e-06,0.02,0.06,0.06,0.1,0.32,0.34,1,2.2074180579440217,0.8919980393051105,6.993932975223189,5.807090886187897,4.194189897191817,0.3341062994923159,0.00945291267871913
0.0,0,1,0,1,3.117087797,134.684738,1.255,3.06941,12152.0,0.23286,88.51,75.25,1842.0,2725.12,4.927,0.3052,233.25237,2983.6934,441.7,1,861.0,1.0,0.0,6338.0,3.973,0.08,2.046,1.434,283.31592,48.404873,11.397,,4.81,-1.2155,,,4.687,-0.994,4.791,4.727,-1.052,4.842,0,1.4151460680401011,4.494350350882848,7.519149957669823,7.910634631830522,9.4053313318708,0.16742960906861984,0.3961540251862833
1.0,0,0,0,0,22.687155,148.455435,0.023,5.4921,960.0,1.25461,3.2,89.96,653.0,42.95,32.439,0.2622,19.658617,93.95543,122.8,6,57.0,3.0,0.0093,5657.0,4.364,0.0,1.046,0.921,297.11511,41.909142,13.709,0.0,-0.21,0.18,0.00014,0.000294,-0.111,-0.1,0.15,-0.152,0.053,0.161,1,3.1649329180927803,1.4350845252893227,6.483107351457199,3.783052624131186,6.8679744089702925,0.8047566546245245,0.028015324382437194
,0,1,0,0,0.937406378,134.726531,0.8735,1.9515,5079.6,0.33578,7.09,69.33,1659.0,1790.11,2.499,0.2364,11.144157,10.726373,138.9,1,1419.0,1.0,,5480.0,4.529,-0.08,0.843,0.876,291.63699,47.83234,14.546,0.0,7.34,-3.81,-0.000832,0.000455,0.204,-0.516,0.555,0.171,-0.469,0.499,0,0.6613501600456083,2.0906287310704004,7.414572881350589,7.490590818376813,8.533184643834284,1.4622491658657224,0.07701867132472115
0.0,0,1,1,1,0.668483615,178.281377,1.269,2.0909,2899.8,0.18475,29.53,39.03,1832.0,2642.17,1.634,0.2396,16.776962,64.95317,161.2,1,766.0,1.0,0.9588,5546.0,4.575,-0.14,0.81,0.907,298.25803,48.217361,15.905,0.0,44.0,71.1,-0.06175,-0.1007,4.38,5.64,7.14,4.54,5.56,7.18,0,0.5119151989632907,3.4187098067467865,7.513709247839705,7.879734233383314,7.9727418400005865,1.706680515805141,0.33385338940894493
0.0,0,1,0,0,4.429633087,355.143546,1.264,3.0257,6120.1,0.19465,32.12,77.56,950.0,192.62,5.87,0.2043,26.424343,189.43683,166.3,1,251.0,1.0,0.9876,5344.0,4.545,-0.1,0.809,0.837,282.23273,48.271198,15.91,0.0,0.039,-0.498,0.001,0.001,-0.28,0.21,0.35,0.036,-0.13,0.135,0,1.6918715602079102,3.500137329517059,6.85751406254539,5.265897475291926,8.719497097917424,1.5808107957418331,0.36358367631544386
0.0,0,0,1,1,1.544927524,133.54909,0.533,1.0134,138.5,8.0016,1.39,86.95,1824.0,2606.96,10.03,0.3058,4.539048,20.48621,25.4,1,692.0,1.0,0.9041,6309.0,4.34,-0.26,1.132,1.018,294.18967,39.617119,13.643,0.0,42.88,34.48,-0.004144,-0.00336,,,,,,,0,0.9341021717973788,0.8712933659434192,7.509335266016592,7.8663235855056115,4.93806460126142,0.7017921361072381,0.011244644636870785
0.999,0,0,0,0,4.48758768,133.36092,0.532,2.874,112.0,1.01748,1.37,87.03,1305.0,684.07,10.27,0.2949,4.3598666,22.847801,25.9,1,300.0,1.0,0.4353,6060.0,4.227,-0.26,1.257,0.972,284.86014,39.240551,13.446,0.007,0.05,-1.11,1.3e-05,0.000112,0.02,0.15,0.15,-0.01,0.17,0.17,1,1.7024887564057591,0.8628899551470399,7.174724309836376,6.529521022822228,4.727387818712341,0.48939601856491177,0.009980737904365591
,0,0,0,0,0.323021692,133.603668,1.1083,2.3442,47100.0,0.7138,46.4,45.26,2545.0,9913.7,1.579,0.2307,,,520.6,1,,,,5458.0,4.381,-0.08,0.972,0.828,292.63,42.829338,11.234,,,,,,,,,,,,0,0.2799182810679435,3.858622228701031,7.842278779117352,9.201773783310056,10.76004951120163,0.9016366194303161,0.43714858529673345
0.0,0,1,0,0,4.70818628,137.0593,1.082,3.278,56545.0,0.98768,42.99,84.08,1046.0,282.41,10.5,0.2676,566.798,5284.718,24.7,1,281.0,1.0,-1.0,5868.0,4.53,-0.12,0.894,0.987,291.61008,42.759762,13.279,0.0,-0.078,0.0724,0.001,-0.001,-0.011,0.0,0.011,-0.129,0.043,0.136,0,1.7419013339804714,3.7839623353606284,6.953684210870537,5.646894612449152,10.942809745178671,1.3813527489222004,0.440359416869484
0.0,0,1,0,0,14.405857436,360.3847471,0.001,5.48509,30431.0,1.1487,23.42,90.0,888.0,146.95,23.27068,0.2904,356.06284,2348.2366,2294.1,2,79.0,1.0,0.9844,5945.0,4.196,-0.02,1.346,1.039,293.02036,42.508835,14.808,0.0,-0.0178,0.1791,0.0001,-0.0012,-0.002,0.002,0.002,-0.005,0.142,0.142,0,2.7347477900907355,3.1954024686825586,6.790097235513905,4.996874378846218,10.323249965345116,0.42606942285123145,0.15933793794120688
0.0,0,1,0,0,7.702374154,137.563452,3.346,3.8459,18377.0,1.14611,225.25,77.38,825.0,109.38,15.32,0.2396,91.78698,787.046,157.2,1,173.0,1.0,0.4045,5598.0,4.565,-0.1,0.83,0.928,292.7399,42.359402,15.144,0.001,0.018,0.165,0.0007,0.0001,-0.013,-0.011,0.017,-0.048,0.101,0.112,0,2.1635958796968575,5.421640582580036,6.716594773520978,4.703928958011355,9.81890957606083,1.6229819845501912,2.4852155876252264
1.0,0,0,0,0,16.56062577,133.49703,0.96,2.611,700.8,0.42179,2.94,86.99,701.0,57.28,18.29,0.308,5.191038,25.015602,30.8,1,82.0,1.0,0.7112,5818.0,4.436,-0.82,0.855,0.727,285.24667,45.950191,15.198,0.371,0.37,0.1,-0.00025,-0.00016,-0.03,-0.11,0.11,0.1,-0.29,0.3,1,2.8656592236768033,1.3711807233098425,6.553933404025811,4.065258981327004,6.5536484631491145,1.163150915031386,0.03148897885739991
1.0,0,0,0,0,15.74958583,150.24579,0.637,4.6672,659.5,0.677,2.77,88.24,777.0,86.18,20.7,0.302,7.0649343,36.716682,42.6,1,85.0,1.0,0.1552,6191.0,4.454,-0.1,1.025,1.088,285.43552,45.976021,15.3,0.0,0.24,-0.19,0.00022,0.00091,0.0,-0.17,0.17,0.03,-0.21,0.22,1,2.818373531398205,1.3270750014599193,6.656726524178391,4.467974946810247,6.49299712396238,1.010316159080687,0.024747610113463773
0.999,0,0,0,0,37.8145252,134.66424,0.845,9.109,412.5,0.07963,3.04,87.34,626.0,36.25,18.19,0.2799,9.57358,38.693222,57.9,1,37.0,1.0,0.0391,5988.0,4.278,0.34,1.314,1.196,291.07468,45.24258,13.601,0.002,0.55,0.35,-0.00016,-0.00018,-0.01,0.4,0.4,0.03,0.32,0.32,1,3.65879453739844,1.3962446919730587,6.440946540632921,3.6176519448255684,6.024657514463746,0.5271631980509502,0.02118632255618557
0.986,0,0,0,0,12.64504291,138.63149,0.931,9.117,200.4,0.01018,1.55,77.82,741.0,71.28,4.41,0.2521,4.2870154,22.816101,32.7,3,110.0,1.0,0.9239,5607.0,4.447,-0.34,0.886,0.8,285.34583,45.367779,14.447,0.0,0.88,-0.88,-0.000168,0.000172,-0.25,0.22,0.34,-0.26,0.25,0.36,1,2.6133762988970206,0.9360933591703348,6.60934924316738,4.280547465724028,5.305292980284462,1.150240940394664,0.016020473131082614
0.999,0,0,0,0,21.5262958,132.28787,0.804,8.392,190.0,0.07303,1.36,86.2,621.0,35.03,12.14,0.2521,5.2418075,16.619741,23.4,3,61.0,2.0,0.7363,5607.0,4.447,-0.34,0.886,0.8,285.34583,45.367779,14.447,0.023,0.61,0.74,-0.000111,-0.00013,-0.44,0.25,0.51,-0.45,0.24,0.51,1,3.1146833290317852,0.8586616190375187,6.432940092739179,3.5843519247600018,5.25227342804663,1.150240940394664,0.01405667319888539
0.935,0,0,0,0,33.8845825,159.98819,0.961,6.538,224.1,0.03922,1.74,85.87,533.0,19.13,13.35,0.2521,4.010272,12.932612,17.2,3,36.0,3.0,0.202,5607.0,4.447,-0.34,0.886,0.8,285.34583,45.367779,14.447,0.304,-0.7,0.38,0.00016,-8e-05,-0.43,0.11,0.44,-0.43,0.19,0.47,1,3.5520449694250735,1.007957920399979,6.280395838960195,3.0022112396517002,5.4165447479126865,1.150240940394664,0.017984273063279835
0.997,0,0,0,0,6.40087137,136.8824,0.861,2.5561,133.6,0.49446,1.91,85.17,1109.0,357.44,10.23,0.2286,4.1810236,19.20714,24.4,1,207.0,1.0,0.7553,5426.0,4.107,0.16,1.421,0.943,287.30786,39.14473,12.988,0.003,-0.79,0.47,0.000124,-6.4e-05,-0.1,0.22,0.24,0.04,0.22,0.22,1,2.0015977459805216,1.068153081183401,7.01211529430638,5.8817612820160186,4.902307417210627,0.3286468385924877,0.012308826524167833
1.0,0,0,0,0,30.1599411,138.51774,0.802,7.874,175.9,0.12435,4.54,87.47,836.0,115.69,18.15,0.1585,4.9868255,18.599192,32.3,2,44.0,1.0,0.3745,5010.0,3.62,0.24,3.051,1.414,290.10718,38.702229,11.584,0.0,-0.33,0.55,-2.2e-05,-0.000146,0.32,0.21,0.39,0.38,0.4,0.55,1,3.439133330756859,1.7119945007591926,6.729824070489475,4.759520845818016,5.17558460116574,0.04978778283090287,0.013626709791901531
0.981,0,0,0,0,51.0771048,152.35694,0.498,11.233,141.5,0.20697,3.66,89.07,702.0,57.28,30.56,0.1585,5.042655,13.911419,24.1,2,24.0,2.0,0.4778,5010.0,3.62,0.24,3.051,1.414,290.10718,38.702229,11.584,0.573,-0.25,-0.12,-3e-05,-2.4e-05,0.11,-1.31,1.31,0.17,-1.18,1.2,1,3.952725404957205,1.5390154481375546,6.555356891810665,4.065258981327004,4.959341999708705,0.04978778283090287,0.01098540921549771
,1,0,0,0,4.2856756,134.4812,0.5445,4.059,31.4,0.33183,2.13,85.37,1790.0,2429.13,6.86,0.1804,,,8.3,1,,,,5055.0,3.443,-0.07,3.733,1.429,292.4968,39.193169,12.203,,,,,,,,,,,,0,1.665000444643209,1.1410330045520618,7.490529402060711,7.7957000328460175,3.4781584227982836,0.027469974673367887,0.0052251525597360035
0.0,0,1,0,0,7.388833611,133.9344039,0.799,5.62857,13064.0,0.16905,10.66,84.17,877.0,139.94,7.8723,0.2787,279.18008,2522.4429,1509.3,1,184.0,1.0,0.2773,5845.0,4.558,-0.28,0.838,0.926,293.8129,42.04871,13.209,0.0,-1.2291,-2.7712,0.01394,0.03284,-1.183,-2.473,2.742,-1.238,-2.758,3.023,0,2.1269014894798306,2.4561641809223462,6.777646593635117,4.948334267898876,9.477692177954713,1.5735441430246815,0.1164905102852597
0.285,0,1,0,0,2.698021895,136.32786,1.3,23.192,6721.2,0.00741,52.51,23.5,1582.0,1481.76,1.418,0.3103,161.48936,2053.0015,647.1,1,505.0,1.0,0.9151,6568.0,4.36,-0.06,1.211,1.229,291.98694,42.037651,13.717,0.0,-0.1319,0.0046,-0.00025,-0.00033,0.02,0.041,0.046,-0.036,0.037,0.051,0,1.3077980537153882,3.979868552323213,7.367077059881012,7.301660494921351,8.813170760892126,0.6920212864103515,0.39707746148704026
1.0,0,0,0,0,117.93110803,219.704226,0.615,5.8796,8506.6,3.54676,10.36,89.74,418.0,7.2,137.6,0.311,74.1955,200.66483,212.5,1,11.0,1.0,0.6734,6392.0,4.425,-0.2,1.072,1.116,289.02017,48.119808,15.128,0.0,0.049,0.076,-0.0015,0.0007,0.029,0.01,0.03,-0.048,0.039,0.062,1,4.778544401352611,2.4300984132930052,6.037870919922137,2.1041341542702074,9.04871516064039,0.90589912156748,0.08849980864906237
0.0,0,0,0,1,4.887806806,354.539481,0.561,2.4078,4676.0,2.1946,5.71,87.71,918.0,167.54,14.05,0.2043,22.227364,138.00688,116.1,2,175.0,1.0,0.0014,5284.0,4.523,-0.12,0.812,0.804,297.71039,48.083832,15.399,0.0,0.4399,-2.994,0.00283,-0.00169,0.733,1.901,2.037,3.4,-3.29,4.7,0,1.7728835694072886,1.9035989509835904,6.823286122355687,5.1271731103442075,8.450412157725886,1.5017165292339527,0.06439578483913458
0.0,0,1,0,0,11.973605044,144.779315,1.3,4.3117,3822.9,0.10661,38.2,81.97,820.0,106.83,9.31,0.3058,23.483553,168.28168,172.9,1,91.0,1.0,0.5501,6146.0,4.497,-0.26,0.943,1.02,296.71634,48.211262,15.175,0.001,-0.155,0.034,0.00011,-0.00081,-0.019,0.119,0.121,-0.038,0.086,0.094,0,2.562916912212494,3.6686767467964168,6.710523109452428,4.680555912893981,8.249026123201743,1.2163683004465766,0.37096166470503694
0.0,0,1,1,1,1.231364189,133.036618,0.995,5.8574,1097.1,0.01962,5.39,31.13,1707.0,2005.15,1.1629,0.2979,4.997009,22.272017,229.7,1,1092.0,1.0,1.0,5897.0,4.429,-0.7,0.891,0.778,290.29385,47.96759,14.97,0.0,4.19,-0.14,-0.000375,-1.9e-05,3.29,3.61,4.88,3.22,3.22,4.55,0,0.802613142379164,1.8547342683894434,7.443078374348515,7.603972741399301,7.001336692603667,1.0998829881424796,0.055397277619499835
0.0,0,0,1,0,2.102416517,134.394943,1.236,1.7684,1502.5,0.15064,29.29,67.85,1435.0,1003.06,3.28,0.2889,9.008543,79.45951,94.3,1,638.0,1.0,0.0003,5999.0,4.494,-0.06,0.959,1.045,294.0217,48.390419,15.642,0.0,4.86,1.52,-0.00577,-0.00185,3.016,0.986,3.173,2.867,0.999,3.036,0,1.1321813294348322,3.410817625039146,7.269616749608169,6.911807059422235,7.315551002428584,1.1848420774279922,0.279690764570848
0.0,0,1,0,0,11.703109303,133.721698,1.279,2.0467,4201.0,1.07288,37.3,86.3,811.0,102.47,19.8,0.2889,21.644503,135.0635,126.6,1,89.0,1.0,0.0986,6014.0,4.494,-0.08,0.958,1.043,296.93268,48.266491,15.003,0.0,-0.205,0.29,0.00055,-0.00107,-0.012,0.179,0.18,-0.037,0.266,0.268,0,2.5418467905071784,3.6454498961866,6.699500340161678,4.6392817156168595,8.343315881404946,1.1862815642909696,0.3565501999739995
1.0,0,0,1,0,13.73808249,134.43787,0.957,3.354,660.7,0.17265,3.84,85.42,912.0,163.52,11.99,0.3029,11.2589035,63.54222,68.4,1,102.0,1.0,0.3331,6375.0,4.292,-0.44,1.178,0.991,298.18362,42.01313,13.805,0.0,2.22,3.3,-0.00123,-0.00199,1.988,2.421,3.133,2.215,2.671,3.47,0,2.6904347894250864,1.5769147207285403,6.816735880594968,5.103032143362223,6.494812281018014,0.6062305011250831,0.02985130319595515
0.0,0,1,0,0,16.66216657,142.186468,7.444,3.8762,27442.0,9.55468,843.45,81.76,834.0,114.41,52.0,0.3119,265.521,1759.6283,114.5,1,80.0,1.0,0.0032,6440.0,4.38,-0.04,1.169,1.196,286.30026,42.374828,13.344,0.0,0.0938,0.0695,0.0003,0.0006,-0.007,-0.002,0.007,0.057,0.016,0.059,0,2.871424869983908,6.738685527863931,6.727431724850855,4.748491005432314,10.219866405309858,0.7486651995887681,6.607272111976988
