koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_model_dof,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed
0.0,0,1,1,0,7.47763833,133.40976,2454966.41,0.0,,0.012,2.5693,,110.0,0.009635,3.82983,2.05,0.0744,89.97,1346.0,776.56,22.4535,0.0,0.0,0.2946,0.3268,11.943128,29.119204,26.2,1,181.0,1.0,0.0241,,,5957.0,3.849,-0.62,1.953,0.983,,300.22519,43.758179,11.539,11.939,11.492,11.367,11.292,10.469,10.185,10.114,0.0,20.015156,43.76012,5.59,6.99,-0.000474,-0.000541,13.1,5.74,14.3,13.0,5.6,14.1,0
0.999,0,0,0,0,42.1918331,155.31211,2454988.312,0.0,,0.067,7.083,,488.7,0.019889,1.05579,2.35,0.2315,89.92,526.0,18.08,46.32,0.0,0.0,0.224,0.4695,6.3307304,19.753057,25.7,1,33.0,1.0,0.9415,,,5520.0,4.339,0.16,1.08,0.928,,288.28052,46.3409,15.06,15.583,14.997,14.836,14.788,13.872,13.518,13.369,0.553,19.218716,46.34096,0.51,0.21,-0.00015,-0.00013,-0.06,-0.19,0.2,0.09,-0.2,0.22,1
0.999,0,0,0,0,3.73090026,132.89428,2454965.894,0.0,,0.822,2.9095,,191.2,0.014249,0.27786,1.48,0.0473,81.98,1128.0,383.51,5.89,0.0,0.0,0.2602,0.4096,8.617589,21.66317,24.0,2,360.0,1.0,0.3716,,,5709.0,4.489,0.14,0.95,1.014,,294.18927,45.151581,14.966,15.488,14.913,14.742,14.645,13.739,13.412,13.301,0.755,19.612619,45.15153,0.08,-0.18,-6e-05,-1e-05,0.19,0.01,0.19,0.04,-0.06,0.07,1
0.998,0,0,0,0,2.787874175,133.90417,2454966.904,0.0,,0.153,2.0348,,197.4,0.012361,2.81072,2.33,0.0382,89.16,1432.0,993.06,10.49,0.0,0.0,0.098,0.6538,3.7519515,20.83751,22.2,1,480.0,1.0,0.9482,,,4827.0,3.942,0.56,1.727,0.952,,296.72449,49.532711,14.435,15.358,14.359,14.039,13.865,12.789,12.211,12.128,0.004,19.781624,49.53302,-0.32,1.13,0.000252,-6e-05,-0.01,-0.38,0.38,0.06,-0.21,0.22,1
1.0,0,0,0,0,37.9962369,162.97984,2454995.98,0.0,,0.023,6.7751,,403.7,0.018389,1.08783,2.39,0.221,89.97,618.0,34.55,43.624,0.0,0.0,0.2916,0.3447,6.326053,24.713478,37.8,5,33.0,3.0,0.8525,,,6038.0,4.284,-0.16,1.191,0.995,,291.11188,39.949108,14.247,14.667,14.202,14.067,14.032,13.173,12.887,12.826,,19.4074667,39.94903,0.33,-0.28,,9e-05,0.2,-0.49,0.52,0.19,-0.49,0.53,1
1.0,0,0,0,0,17.23232894,135.0922,2454968.092,0.0,,0.395,4.5568,,509.8,0.020998,1.28263,2.79,0.1312,89.17,817.0,105.47,27.2,0.0,0.0,0.2916,0.3447,8.936768,54.0081,64.1,3,77.0,1.0,0.841,,,6086.0,4.274,-0.16,1.216,1.013,,296.99863,42.78196,14.061,14.458,14.013,13.891,13.819,12.982,12.725,12.655,0.002,19.7999051,42.78208,-0.12,0.43,-1e-05,-0.00021,0.33,0.0,0.33,0.26,0.14,0.3,1
1.0,0,0,0,0,28.5057217,132.92075,2454965.921,0.0,,0.695,6.324,,755.8,0.026795,0.41114,2.55,0.1793,88.47,555.0,22.43,26.04,0.0,0.0,0.2676,0.3928,5.5279098,17.590773,20.8,1,46.0,1.0,0.1733,,,5712.0,4.534,-0.1,0.87,0.944,,292.23242,38.89222,15.778,16.377,15.737,15.521,15.405,14.493,14.149,14.006,0.723,19.482148,38.89229,-0.57,0.24,0.0003,-7e-05,-0.23,0.26,0.35,-0.27,0.29,0.4,1
0.971,0,0,0,0,53.5991459,147.43015,2454980.43,0.0,,0.658,6.811,,523.1,0.022119,0.68566,2.49,0.2863,89.2,529.0,18.54,47.0,0.0,0.0,0.3032,0.3147,7.4141464,19.289253,23.1,1,25.0,1.0,0.1416,,,6319.0,4.447,-0.22,1.032,1.084,,291.28207,46.965988,14.953,15.339,14.904,14.788,14.734,13.866,13.554,13.49,0.136,19.418839,46.96593,1.28,-0.21,-0.00067,2e-05,0.09,0.47,0.48,0.01,0.37,0.37,1
1.0,0,0,0,0,16.4581861,134.01969,2454967.02,0.0,,0.108,1.9637,,435.8,0.018826,19.06113,1.82,0.1244,89.9,644.0,40.61,64.9,0.0,0.0,0.2291,0.4603,4.489195,20.33015,22.4,1,76.0,1.0,0.9108,,,5475.0,4.521,0.14,0.884,0.946,,294.52545,49.872471,14.64,15.116,14.578,14.437,14.376,13.469,13.182,13.058,0.102,19.635016,49.87254,-0.52,0.25,0.00053,-0.00011,-0.05,0.38,0.38,-0.03,0.46,0.46,1
0.997,0,0,0,0,0.693842661,132.18157,2454965.182,0.0,,0.195,1.6197,,49.3,0.00636,1.39599,0.83,0.0148,86.59,2161.0,5182.78,3.287,0.0,0.0,0.2329,0.4554,4.3001523,23.578821,28.9,1,1930.0,1.0,0.6524,,,5457.0,4.239,0.14,1.196,0.903,,294.97882,46.00565,12.953,13.522,12.869,12.709,12.649,11.66,11.312,11.213,0.0,19.665236,46.00562,-0.7,-0.1,4e-05,2.4e-05,-0.08,-0.21,0.22,0.13,0.01,0.13,1
0.526,0,0,0,0,83.4887405,188.53792,2455021.538,0.0,,0.42,6.21,,955.4,0.028709,2.43432,2.95,0.3779,89.75,411.0,6.76,96.4,0.0,0.0,0.2868,0.3588,7.3958745,18.74674,24.7,2,16.0,1.0,0.7612,,,5910.0,4.505,-0.02,0.94,1.032,,293.23022,48.281368,15.375,15.893,15.319,15.153,15.102,14.106,13.789,13.652,0.002,19.548662,48.2813,-0.72,-0.25,0.00066,-0.00073,0.11,0.16,0.19,0.16,0.16,0.23,1
1.0,0,0,0,0,34.0607677,141.35928,2454974.359,0.0,,0.786,2.471,,818.9,0.028882,5.56281,2.96,0.2079,89.36,554.0,22.32,69.9,0.0,0.0,0.2868,0.3588,4.789119,17.713583,20.5,2,39.0,2.0,0.9931,,,5910.0,4.505,-0.02,0.94,1.032,,293.23022,48.281368,15.375,15.893,15.319,15.153,15.102,14.106,13.789,13.652,0.076,19.548686,48.28126,0.16,-0.4,-0.00014,-0.00052,0.12,0.22,0.25,0.18,0.21,0.28,1
0.997,0,0,0,0,31.5888979,155.61538,2454988.615,0.0,,0.194,3.438,,360.6,0.01735,6.53293,2.59,0.197,89.84,682.0,51.02,70.1,0.0,0.0,0.2678,0.3958,5.9804325,22.957582,27.3,1,41.0,1.0,0.1489,,,5866.0,4.175,0.0,1.367,1.02,,294.56693,46.075802,14.143,14.561,14.082,13.964,13.937,13.055,12.783,12.686,0.0,19.637803,46.07609,0.34,1.06,-0.00016,-0.00044,-0.16,0.48,0.51,-0.28,0.36,0.46,1
0.859,0,0,0,0,59.9809868,176.14903,2455009.149,0.0,,0.918,7.588,,282.4,0.018577,0.0995,2.81,0.3108,88.03,568.0,24.58,26.6,0.0,0.0,0.2904,0.3534,6.6263766,20.807398,25.2,2,22.0,1.0,0.9687,,,6103.0,4.202,0.02,1.383,1.109,,281.56995,47.398689,13.66,13.952,13.593,13.536,13.522,12.676,12.419,12.388,0.038,18.771313,47.39843,-0.58,-0.95,0.00011,0.00025,0.24,1.07,1.09,0.4,0.89,0.98,1
0.995,0,0,0,0,25.7457957,135.94806,2454968.948,0.0,,0.661,7.073,,140.3,0.011447,0.27594,1.73,0.1768,88.22,753.0,75.97,21.3,0.0,0.0,0.2904,0.3534,5.7379475,14.109142,19.3,2,52.0,2.0,0.3364,,,6103.0,4.202,0.02,1.383,1.109,,281.56995,47.398689,13.66,13.952,13.593,13.536,13.522,12.676,12.419,12.388,0.037,18.771345,47.39832,0.6,-1.3,-9e-05,0.00016,0.0,0.19,0.19,0.08,0.06,0.1,1
1.0,0,0,0,0,11.92979348,136.66919,2454969.669,0.0,,0.003,6.152,,709.3,0.0242,0.46536,2.43,0.1028,89.99,770.0,83.04,15.184,0.0,0.0,0.2622,0.4035,5.217934,24.496864,27.8,1,107.0,1.0,0.2882,,,5831.0,4.517,0.0,0.921,1.016,,288.30869,51.478291,15.844,16.371,15.788,15.619,15.547,14.636,14.22,14.237,0.0,19.220571,51.47828,-0.29,-0.03,-7e-05,0.00083,-0.29,-0.03,0.3,-0.35,0.16,0.38,1
1.0,0,0,0,0,4.3394569,132.80309,2454965.803,0.0,,0.821,2.3652,,337.4,0.019041,0.61782,2.11,0.0497,84.46,1061.0,300.07,8.5,0.0,0.0,0.186,0.5256,4.7963004,27.19655,31.6,1,309.0,1.0,0.7143,,,5330.0,4.366,0.18,1.013,0.869,,294.51767,50.670399,14.822,15.404,14.756,14.573,14.491,13.528,13.154,13.105,0.051,19.634543,50.67043,1.09,0.12,-0.00032,-5e-05,0.01,-0.26,0.26,0.08,-0.23,0.25,1
1.0,0,0,0,0,2.852348262,132.044534,2454965.045,0.0,,0.295,0.7051,,1402.9,0.035061,67.07426,1.66,0.0305,89.45,621.0,34.95,30.7,0.0,0.0,0.4418,0.2405,4.592119,23.920094,33.3,1,471.0,1.0,0.9859,,,3731.0,4.83,-0.28,0.433,0.463,,286.59427,37.891258,15.959,17.461,16.113,15.316,14.908,13.671,13.055,12.826,0.094,19.1062718,37.89099,-0.55,-0.98,-0.00021,0.0007,0.33,-0.18,0.38,0.12,-0.05,0.13,1
0.485,0,0,0,0,65.6480892,173.30166,2455006.302,0.0,,0.949,5.746,,588.7,0.028896,0.1835,3.93,0.3197,88.43,485.0,13.04,34.7,0.0,0.0,0.2193,0.4785,6.2709055,18.524363,22.0,1,20.0,1.0,0.3006,,,5565.0,4.251,0.32,1.246,1.008,,292.2478,47.878448,14.872,15.4,14.835,14.646,14.571,13.61,13.207,13.126,0.011,19.483186,47.87851,0.01,0.23,0.00061,-0.00032,-0.74,-0.2,0.77,-0.44,-0.26,0.52,1
0.0,1,0,0,0,102.653705,222.9895,2455055.99,0.0,,1.184,53.5887,,687.3,0.211178,0.00011,39.16,0.4703,72.52,562.0,23.66,3.94,0.0,0.0,0.318,0.2734,6.900893,19.214346,82.1,1,14.0,1.0,0.9919,,,6711.0,4.097,-0.24,1.698,1.32,,293.41794,48.198849,12.678,12.834,12.602,12.61,,11.968,11.78,11.75,0.555,19.5611976,48.198831,0.03,-0.06,0.0,0.0,0.21,1.0,1.0,0.26,1.0,1.1,0
1.0,0,0,0,0,14.83340944,135.44213,2454968.442,0.0,,0.399,3.927,,783.0,0.025764,1.74393,2.54,0.1134,89.16,694.0,54.74,27.3,0.0,0.0,0.2396,0.4415,4.062199,15.237783,19.1,1,44.0,1.0,0.3758,,,5570.0,4.471,-0.08,0.904,0.882,,293.98358,39.57288,15.707,16.301,15.671,15.453,15.331,14.429,14.077,14.087,0.105,19.598886,39.57303,-0.79,0.53,0.00075,-0.0003,-0.01,0.07,0.08,0.07,0.09,0.12,1
0.001,0,0,1,0,0.987338654,131.88155,2454964.882,0.0,,0.002,2.591,,26.5,0.004734,0.51502,0.98,0.0203,89.97,2669.0,11973.87,2.983,0.0,0.0,0.3036,0.3098,5.0824904,18.982355,25.0,1,1356.0,1.0,0.2757,,,6258.0,3.939,-0.3,1.896,1.14,,300.77875,45.110222,11.511,11.879,11.472,11.354,11.314,10.525,10.277,10.236,0.0,20.051711,45.10976,-7.83,-1.64,0.000164,3.7e-05,-13.027,-0.625,13.042,-13.191,-0.623,13.205,0
1.0,0,0,0,0,101.1323475,210.18316,2455043.183,0.0,,0.057,4.366,,1502.9,0.034853,11.30905,3.87,0.4137,89.98,380.0,4.91,182.9,0.0,0.0,0.224,0.4695,7.572211,23.235922,25.7,2,14.0,1.0,0.3437,,,5492.0,4.389,0.16,1.016,0.921,,291.81302,38.088181,15.331,15.897,15.272,15.089,14.97,14.041,13.689,13.57,0.004,19.45418,38.08817,-0.89,-0.05,0.0014,-0.00103,0.0,-0.1,0.1,-0.13,-0.37,0.39,1
0.0,0,0,1,1,1.811460943,132.93207,2454965.932,0.0,,0.971,5.065,,428.5,0.025677,0.01383,2.83,0.028,43.48,1508.0,1224.37,1.3387,0.0,0.0,0.2676,0.3928,17.080368,49.504898,83.9,1,736.0,1.0,0.1425,,,5700.0,4.382,-0.12,1.008,0.894,,295.47537,45.239979,14.674,15.233,14.618,14.435,14.319,13.381,13.036,12.981,0.001,19.698356,45.23972,-0.05,-0.92,0.0,0.000139,-0.27,-0.3,0.4,-0.24,-0.14,0.28,0
1.0,0,0,0,0,16.07673148,143.39091,2454976.391,0.0,,0.108,2.205,,488.0,0.020172,13.21157,2.14,0.1281,89.89,724.0,64.75,56.52,0.0,0.0,0.2844,0.3661,4.310198,16.923792,19.3,1,82.0,1.0,0.589,,,5957.0,4.498,0.07,0.971,1.083,,288.47964,47.101768,15.306,15.793,15.236,15.097,15.007,14.144,13.809,13.672,0.856,19.231988,47.10179,0.43,0.06,-0.00017,-2e-05,0.18,0.19,0.26,0.2,0.26,0.32,1
1.0,0,0,0,0,18.87058705,143.95639,2454976.956,0.0,,0.878,3.4701,,588.0,0.025771,0.56932,2.67,0.1401,87.72,701.0,56.97,22.0,0.0,0.0,0.2916,0.3447,5.92889,24.992212,28.5,1,70.0,1.0,0.4549,,,6103.0,4.496,-0.2,0.949,1.028,,286.892,38.31855,14.562,15.004,14.525,14.372,14.326,13.507,13.155,13.151,0.404,19.1261305,38.31845,-0.12,-0.36,-0.00011,-0.00015,-0.2,0.03,0.2,-0.24,-0.14,0.28,1
0.994,0,0,0,0,22.1334224,152.18405,2454985.184,0.0,,0.025,2.049,,654.6,0.022996,23.21099,1.76,0.1416,89.98,507.0,15.65,84.4,0.0,0.0,0.2175,0.4767,5.5062394,14.530282,16.3,1,60.0,1.0,0.4,,,5165.0,4.633,-0.32,0.702,0.782,,297.28549,41.305592,15.571,16.247,15.517,15.281,15.133,14.183,13.661,13.573,0.328,19.819044,41.30545,0.47,-0.51,-0.00041,0.00031,-0.74,-0.4,0.84,-0.76,-0.42,0.87,1
1.0,0,0,0,0,17.1369408,141.01497,2454974.015,0.0,,0.03,6.416,,362.1,0.017456,0.57647,2.05,0.135,89.92,775.0,85.15,20.762,0.0,0.0,0.3029,0.3239,6.373613,22.688374,25.4,1,81.0,1.0,0.9854,,,6218.0,4.421,-0.04,1.077,1.114,,283.10385,43.148041,15.004,15.424,14.96,14.824,14.818,13.921,13.613,13.519,0.415,18.873588,43.148,-0.07,-0.13,7e-05,0.00014,0.1,0.04,0.11,0.15,0.19,0.24,1
0.993,0,0,0,0,26.6951944,143.9999,2454977.0,0.0,,0.136,4.576,,132.6,0.010567,2.35995,1.4,0.1757,89.83,706.0,58.81,44.63,0.0,0.0,0.2916,0.3447,3.2941353,10.90227,13.4,3,46.0,3.0,0.322,,,6086.0,4.274,-0.16,1.216,1.013,,296.99863,42.78196,14.061,14.458,14.013,13.891,13.819,12.982,12.725,12.655,0.627,19.799886,42.78204,-0.9,0.3,9e-05,-3e-05,-0.39,0.01,0.39,-0.46,0.17,0.49,1
1.0,0,0,0,0,7.72085047,136.563,2454969.563,0.0,,0.963,1.8264,,267.0,0.019674,0.40645,2.53,0.0761,84.91,1021.0,257.14,10.86,0.0,0.0,0.2889,0.3511,4.7499237,25.244616,25.0,1,127.0,1.0,0.1071,,,5887.0,4.29,-0.06,1.177,0.985,,284.49033,42.648289,13.516,13.886,13.458,13.357,13.277,12.38,12.054,12.006,,18.9660304,42.64827,0.36,-0.08,-9e-05,,0.01,0.07,0.07,0.07,-0.05,0.08,1
1.0,0,0,0,0,6.312508525,132.654418,2454965.654,0.0,,0.029,2.7455,,1286.0,0.032005,2.82876,2.0,0.0561,89.91,575.0,25.94,18.129,0.0,0.0,0.2589,0.4639,11.1276245,92.90064,112.5,2,215.0,1.0,0.8566,,,4090.0,4.696,-0.18,0.571,0.591,,287.89163,39.33913,14.735,15.714,14.665,14.315,14.1,13.019,12.418,12.307,0.002,19.1927709,39.339172,-0.21,0.15,0.00023,-0.00024,-0.115,0.074,0.137,-0.274,0.031,0.276,1
1.0,0,0,0,0,4.19577385,135.17605,2454968.176,0.0,,0.521,2.1557,,874.2,0.027507,2.46352,3.02,0.0488,87.73,1047.0,283.78,13.19,0.0,0.0,0.1828,0.5324,6.005804,34.077755,23.3,1,209.0,1.0,0.7616,,,5229.0,4.378,0.32,1.005,0.878,,294.84003,39.085991,15.168,15.936,15.087,14.84,14.671,13.679,13.212,13.132,0.029,19.6560032,39.085814,0.02,-0.63,-0.00043,0.00021,0.14,0.18,0.23,0.2,0.14,0.24,1
0.983,0,0,0,0,7.1329472,135.99259,2454968.993,0.0,,0.612,4.368,,145.0,0.011502,0.38003,1.64,0.0719,86.52,1102.0,349.21,10.07,0.0,0.0,0.2713,0.3874,4.4081764,23.60095,27.2,4,188.0,2.0,0.7975,,,5862.0,4.194,-0.1,1.307,0.973,,288.96124,42.265011,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,0.004,19.2641,42.26525,0.7,0.85,-9.9e-05,-0.000107,0.06,0.41,0.41,0.05,0.47,0.47,1
0.972,0,0,0,0,8.91901228,140.0777,2454973.078,0.0,,0.619,4.141,,180.6,0.012857,0.54873,1.84,0.0835,87.32,1023.0,258.92,13.21,0.0,0.0,0.2713,0.3874,4.777101,23.89117,29.6,4,150.0,1.0,0.4957,,,5862.0,4.194,-0.1,1.307,0.973,,288.96124,42.265011,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,0.009,19.264108,42.2651,1.01,0.33,-0.000182,-4e-05,-0.46,-0.49,0.67,-0.47,-0.4,0.62,1
0.944,0,0,0,0,4.5620407,132.64295,2454965.643,0.0,,0.925,2.8521,,81.6,0.010314,0.11805,2.82,0.0592,79.48,1533.0,1306.97,5.06,0.0,0.0,0.1973,0.5102,4.362297,20.322367,22.8,2,287.0,1.0,0.3844,,,5343.0,3.764,0.08,2.506,1.33,,297.65143,40.352551,13.052,13.648,12.993,12.796,12.691,11.78,11.387,11.279,0.012,19.843426,40.3522,-0.08,-1.28,-6e-06,9.2e-05,-0.04,-0.62,0.63,-0.19,-0.95,0.97,1
0.0,0,0,1,0,2.392630668,133.7861,2454966.786,0.0,,0.909,1.3705,,101.5,0.011196,0.70358,1.33,0.0345,81.24,1418.0,955.41,5.97,0.0,0.0,0.2622,0.4035,4.9407887,20.149292,20.5,2,564.0,1.0,0.7025,,,5716.0,4.343,0.04,1.091,0.955,,285.13831,45.004539,13.482,13.921,13.417,13.293,13.236,12.32,12.006,11.982,0.0,19.009298,45.00477,2.97,0.85,-0.000379,-1e-05,3.11,0.83,3.22,3.09,0.78,3.19,0
1.0,0,0,0,0,17.6700291,131.60103,2454964.601,0.0,,0.932,6.693,,348.4,0.021247,0.037,2.89,0.1348,83.69,778.0,86.37,8.48,0.0,0.0,0.2555,0.4191,4.521205,19.35162,25.0,2,61.0,1.0,0.0798,,,5795.0,4.265,0.16,1.247,1.042,,295.48123,40.731979,14.874,15.364,14.826,14.664,14.606,13.694,13.31,13.243,0.345,19.69873,40.7319,-0.75,-0.29,0.00018,0.00011,0.2,-0.15,0.25,0.21,-0.25,0.33,1
1.0,0,0,0,0,108.593113,173.75198,2455006.752,0.0,,0.007,7.989,,338.2,0.016727,1.88819,1.68,0.4126,90.0,374.0,4.64,105.58,0.0,0.0,0.2865,0.3556,7.0949097,20.233814,24.3,2,12.0,1.0,0.5701,,,5678.0,4.409,-0.4,0.921,0.794,,285.69199,45.689388,14.033,14.429,13.992,13.864,13.828,12.966,12.631,12.534,0.196,19.046138,45.68927,0.16,-0.45,-8e-05,0.00018,-0.08,0.05,0.09,-0.2,0.13,0.24,1
1.0,0,0,0,0,19.9865916,135.52265,2454968.523,0.0,,0.962,4.391,,648.0,0.031224,0.1037,4.22,0.1404,85.75,720.0,63.67,12.99,0.0,0.0,0.2329,0.4554,4.459815,19.336584,21.8,2,68.0,1.0,0.6362,,,5500.0,4.218,0.14,1.238,0.922,,288.61792,48.098412,15.699,16.194,15.65,15.486,15.422,14.536,14.092,14.081,0.338,19.241171,48.09839,-0.83,-0.08,0.00057,4e-05,-0.07,0.13,0.15,-0.16,0.06,0.17,1
0.959,0,0,0,0,12.12580644,142.10763,2454975.108,0.0,,0.805,3.289,,327.5,0.018511,0.69986,2.5,0.1007,87.38,851.0,123.78,17.59,0.0,0.0,0.2329,0.4554,3.677639,11.8480015,14.0,2,105.0,2.0,0.0884,,,5500.0,4.218,0.14,1.238,0.922,,288.61792,48.098412,15.699,16.194,15.65,15.486,15.422,14.536,14.092,14.081,0.682,19.241199,48.09826,0.2,-0.5,-5e-05,0.00017,-0.8,0.18,0.82,-0.9,-0.01,0.9,1
0.994,0,0,0,0,76.421501,164.4879,2454997.488,0.0,,0.015,7.218,,578.4,0.021656,1.82753,2.81,0.3462,89.99,455.0,10.11,82.6,0.0,0.0,0.224,0.4695,7.2662935,17.667221,23.9,1,19.0,1.0,0.9352,,,5561.0,4.263,0.16,1.19,0.946,,289.97934,40.14283,15.165,15.628,15.116,14.967,14.898,14.02,13.617,13.606,0.254,19.331947,40.1427,-0.36,-0.49,0.00031,0.00022,-0.1,0.07,0.12,-0.16,-0.13,0.2,1
1.0,0,0,0,0,56.2590881,164.21993,2454997.22,0.0,,0.026,8.114,,348.8,0.017091,0.93373,2.22,0.287,89.97,543.0,20.49,53.86,0.0,0.0,0.2916,0.3447,6.859803,20.353767,29.7,5,22.0,5.0,0.4211,,,6038.0,4.284,-0.16,1.191,0.995,,291.11188,39.949108,14.247,14.667,14.202,14.067,14.032,13.173,12.887,12.826,,19.407456,39.949,-0.1,-0.38,,0.00011,-0.08,0.27,0.28,-0.12,0.15,0.19,1
0.997,0,0,0,0,1.646801683,132.0615,2454965.061,0.0,,0.129,1.1966,,284.2,0.01543,8.32289,0.86,0.0223,89.3,806.0,99.8,10.61,0.0,0.0,0.3872,0.3156,4.8327274,25.171762,25.2,1,807.0,1.0,0.1842,,,3810.0,4.753,-0.02,0.513,0.543,,290.43402,44.107651,14.634,16.026,14.671,14.037,13.703,12.495,11.821,11.683,0.1,19.362274,44.10763,0.2,-0.08,1e-05,0.00014,0.08,0.04,0.09,0.33,0.45,0.56,1
0.996,0,0,0,0,3.78861833,134.61419,2454967.614,0.0,,0.183,2.808,,143.4,0.010833,1.42473,1.23,0.0467,88.98,1158.0,424.17,10.26,0.0,0.0,0.224,0.4695,3.653862,14.822822,18.2,1,285.0,1.0,0.8585,,,5560.0,4.379,0.16,1.04,0.943,,298.42633,47.946781,14.285,14.811,14.225,14.06,13.998,13.066,12.77,12.675,0.062,19.895125,47.94666,1.3,-0.43,-0.00016,0.0001,0.11,0.56,0.57,0.32,0.74,0.8,1
1.0,0,0,0,0,10.45839865,137.65416,2454970.654,0.0,,0.009,3.154,,306.8,0.015375,2.94604,1.25,0.0845,89.98,609.0,32.45,25.73,0.0,0.0,0.1017,0.6385,4.1967797,16.679808,18.6,1,103.0,1.0,0.6374,,,4641.0,4.557,0.16,0.747,0.734,,284.99963,49.47998,14.471,15.365,14.435,14.087,13.95,12.862,12.295,12.212,0.094,18.999967,49.48016,-0.27,0.65,0.00014,-0.00018,-0.47,-0.03,0.47,-0.41,-0.01,0.41,1
0.998,0,0,0,0,21.1033014,144.66035,2454977.66,0.0,,0.125,2.059,,192.5,0.012695,20.69866,1.56,0.1528,89.91,718.0,62.99,78.7,0.0,0.0,0.2844,0.3661,3.8823845,17.391918,21.3,1,62.0,1.0,0.5021,,,6000.0,4.363,0.06,1.126,1.068,,283.75482,45.335178,13.355,13.662,13.307,13.224,13.221,12.367,12.121,12.079,0.359,18.916979,45.33501,-0.36,-0.6,6e-05,7e-05,0.21,0.13,0.25,0.16,-0.03,0.16,1
0.99,0,0,0,0,95.6114617,138.35664,2454971.357,0.0,,0.046,7.489,,487.4,0.020097,2.03186,2.37,0.4267,89.97,421.0,7.45,99.39,0.0,0.0,0.2826,0.3729,5.987662,17.0924,21.6,2,14.0,1.0,0.2881,,,6002.0,4.424,0.2,1.081,1.135,,296.70724,41.203651,14.71,15.12,14.662,14.533,14.466,13.631,13.392,13.409,0.009,19.780496,41.20396,0.56,1.12,-0.00031,-0.00053,-0.43,-0.17,0.46,-0.44,-0.21,0.49,1
0.951,0,0,0,0,11.8984948,133.34685,2454966.347,0.0,,0.836,3.015,,130.9,0.011851,0.68051,1.69,0.1012,87.21,929.0,176.27,17.2,0.0,0.0,0.2713,0.3874,4.375604,12.407433,15.9,4,89.0,3.0,0.2659,,,5862.0,4.194,-0.1,1.307,0.973,,288.96124,42.265011,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,0.001,19.264087,42.26456,0.19,-1.6,-2e-05,0.00022,1.5,0.44,1.57,1.48,0.57,1.59,1
0.997,0,0,0,0,23.1274171,145.66194,2454978.662,0.0,,0.737,4.901,,157.3,0.012395,0.55453,1.44,0.1602,88.31,667.0,46.89,25.0,0.0,0.0,0.2602,0.4096,5.755691,25.366087,20.9,1,54.0,1.0,0.8225,,,5865.0,4.393,0.07,1.066,1.024,,281.56146,42.4505,11.863,12.178,11.765,11.727,11.627,10.779,10.478,10.476,0.94,18.770766,42.450485,0.09,-0.05,-1.6e-05,3e-06,0.51,-0.12,0.52,0.53,-0.21,0.57,1
1.0,0,0,0,0,5.132486123,132.15985,2454965.16,0.0,,0.217,1.4575,,908.4,0.026773,14.13898,1.69,0.0497,89.54,584.0,27.41,27.0,0.0,0.0,0.069,0.6858,5.1789417,30.17181,35.4,1,217.0,1.0,0.5628,,,3879.0,4.707,0.32,0.578,0.619,,291.09274,49.19006,15.535,17.062,15.756,14.88,14.471,13.255,12.627,12.386,0.0,19.4061579,49.190243,-0.88,0.66,0.00081,-0.00033,-0.09,-0.19,0.21,-0.32,0.35,0.48,1
1.0,0,0,0,0,8.77997349,138.48383,2454971.484,0.0,,0.481,3.2201,,755.7,0.025421,1.65118,2.12,0.0787,88.54,713.0,61.24,18.88,0.0,0.0,0.2043,0.4966,5.924187,25.702608,32.7,1,156.0,1.0,0.7668,,,5191.0,4.597,-0.06,0.764,0.85,,291.91287,40.953892,15.789,16.514,15.726,15.479,15.321,14.401,13.877,13.877,0.313,19.460857,40.95383,-0.06,-0.23,-5e-05,0.00029,0.11,0.05,0.11,0.07,0.18,0.19,1
0.981,0,0,0,0,57.6896212,139.92753,2454972.928,0.0,,0.924,5.118,,1626.6,0.044886,0.42264,5.14,0.3025,88.74,512.0,16.19,42.1,0.0,0.0,0.302,0.319,9.101651,26.954376,30.2,3,20.0,1.0,0.0039,,,6228.0,4.441,-0.08,1.049,1.107,,293.29364,42.19635,15.886,16.351,15.838,15.687,15.621,14.736,14.43,14.487,0.573,19.552915,42.19645,0.26,0.36,0.00015,-0.0004,-0.13,0.1,0.16,-0.06,0.17,0.18,1
