koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed
,1,0,0,0,1.95119541,133.3951,0.1533,1.907,59.7,2.35886,0.47,88.81,1050.0,287.41,7.8,0.1716,7.9206243,7.560964,7.7,1,690.0,1.0,,4936.0,4.681,-0.5,0.628,0.689,289.30341,40.924229,15.105,0.004,-3.2,-1.9,0.000138,0.00013,-0.6,1.34,1.5,-0.9,1.4,1.7,0
0.0,0,1,0,0,53.220416998,138.5798799,0.248,17.7344,72895.0,0.14658,55.22,89.49,655.0,43.63,27.99785,0.257,1061.6111,2963.028,4563.5,1,25.0,1.0,0.3294,5653.0,3.905,0.3,2.057,1.24,290.15335,40.90163,13.613,0.001,-0.2528,-0.1141,0.0001,0.0003,0.0,-0.001,0.001,-0.272,-0.196,0.335,0
0.0,1,0,0,0,0.71538172,131.5505,,5.0,,839.90228,,,,7377.38,,,3.4746683,9.891173,,1,1896.0,1.0,0.5664,,,,,,297.66974,42.08886,14.67,0.0,-0.76,0.48,7.4e-05,-6.4e-05,-1.12,-0.75,1.35,-1.17,-0.81,1.42,0
0.0,0,1,0,0,2.264471713,131.518805,0.81,7.1803,187430.0,0.13614,102.12,75.91,2103.0,4637.68,3.3293,0.3088,560.42004,5937.5747,873.7,1,595.0,1.0,0.9418,6782.0,4.014,-0.54,1.752,1.155,297.75565,42.009071,13.983,0.137,0.00272,-0.0406,0.0,0.0,-0.002,-0.002,0.003,-0.059,-0.068,0.09,0
,0,1,1,0,18.3602239,143.4753,0.1819,2.352,574.6,12.10434,2.04,89.95,637.0,38.9,59.97,0.2629,5.8795433,9.83044,12.4,1,60.0,1.0,,5713.0,4.551,-0.1,0.856,0.948,299.02518,42.061729,15.703,0.0,-67.8,24.1,0.03934,-0.01414,-9.288,3.786,10.03,-9.154,3.474,9.791,0
0.035,0,1,0,0,281.509095,171.52715,0.626,40.963,5948.7,0.02293,85.77,89.22,685.0,52.05,45.8,0.1375,15.916768,23.622097,182.5,1,5.0,1.0,0.0,4797.0,2.632,-0.1,10.709,1.791,287.37662,43.009491,10.974,0.0,0.23,0.168,0.0005,0.0002,-1.0,-1.3,1.7,-0.7,-0.9,1.1,0
0.0,0,1,0,0,3.258249472,134.59656,1.264,2.6358,1643.5,0.0701,79.23,68.18,2057.0,4234.38,3.4,0.3183,34.30116,352.9586,202.0,1,408.0,1.0,0.058,6712.0,3.859,-0.3,2.361,1.467,294.83984,43.019718,13.059,0.0,-0.078,-0.067,0.00015,7e-05,-0.068,-0.011,0.069,-0.03,-0.154,0.157,0
0.0,1,0,0,0,552.8295063,484.260879,0.653,16.0851,266300.0,3.1918,56.89,89.9,229.0,0.65,372.21,0.2979,2085.8032,2533.9915,942.6,1,0.0,1.0,-1.0,5956.0,4.403,-0.68,0.929,0.797,295.09634,43.047981,14.973,,1.9061,-3.5338,,-0.0132,-3.54,5.65,6.67,-0.076,0.201,0.214,0
0.0,0,0,1,1,0.773595312,132.08776,0.612,0.781,93.0,7.24112,0.96,84.26,1976.0,3613.97,6.12,0.2889,4.8911314,10.060088,13.2,1,1726.0,1.0,0.85,5973.0,4.506,-0.1,0.935,1.024,296.23856,43.02179,14.882,0.0,17.9,-11.0,-0.001134,0.000662,6.99,-8.25,10.81,6.76,-8.51,10.87,0
,1,0,0,0,533.6593,375.228,0.1083,12.81,533.5,2.23953,1.92,89.95,205.0,0.42,323.0,0.2652,6.3090634,7.731715,7.8,1,3.0,1.0,,5695.0,4.556,-0.16,0.839,0.923,280.46259,43.142052,14.931,0.014,0.1,-2.7,-0.00078,0.0012,-1.45,0.2,1.5,-1.6,-0.11,1.6,0
0.0,0,1,0,0,44.827323809,173.4103489,1.494,6.86103,237120.0,4.90797,429.0,88.94,779.0,87.2,80.48,0.2079,10599.097,19899.49,4484.5,1,28.0,1.0,-1.0,5160.0,3.568,-0.02,3.279,1.45,295.57651,43.190327,11.56,0.0,-0.26723,0.14956,0.0,0.0,-0.006,-0.008,0.01,-0.186,0.132,0.228,0
0.0,0,1,0,0,7.535894184,137.781231,0.644,8.3059,172130.0,0.22918,24.64,85.82,642.0,40.28,8.828,0.3077,751.8592,5985.5723,1446.7,1,175.0,1.0,0.0598,4969.0,4.736,-1.52,0.537,0.574,285.56534,44.29525,15.398,0.0,-0.1284,-0.0965,0.107,-0.075,-0.261,0.149,0.301,-0.102,-0.031,0.106,0
0.0,1,0,0,0,0.562498925,131.750623,0.971,0.6743,420.1,0.79227,2.88,65.76,2129.0,4880.5,2.37,0.2711,4.3028603,16.333935,44.1,1,2377.0,1.0,0.9756,5638.0,4.437,-0.16,0.933,0.868,285.95874,44.254719,14.792,,,,,,-0.02,-0.03,0.03,0.08,0.19,0.21,0
0.0,0,1,0,0,0.755049082,132.1942347,1.225,2.09643,26068.0,0.51549,30.47,60.59,1551.0,1372.84,2.4952,0.2787,325.35947,5735.352,683.7,1,1777.0,1.0,0.0,5242.0,4.64,-1.1,0.622,0.616,287.35971,44.294991,13.276,0.0,-0.0666,0.0082,-0.00737,0.0067,0.049,-0.018,0.052,-0.069,0.022,0.072,0
0.0,0,1,0,0,1.012694226,132.44896,0.534,3.6017,108500.0,0.376,42.51,78.73,2230.0,5846.79,2.7317,0.3124,196.39069,983.47864,185.1,1,179.0,1.0,-1.0,6487.0,4.292,-0.3,1.233,1.085,289.94028,44.225719,14.713,,-0.1108,-0.013,0.0,,0.013,0.003,0.013,-0.02,-0.089,0.091,0
0.0,0,1,0,0,10.303356001,137.1682892,0.364,5.98633,520070.0,1.89122,69.66,89.05,787.0,90.76,21.976,0.2521,3090.8706,14178.571,2039.1,1,0.0,1.0,-1.0,5497.0,4.423,-0.28,0.9,0.782,290.59256,44.206589,15.177,,-0.0472,-0.05463,,0.26,0.0,-0.036,0.036,-0.146,0.009,0.147,0
0.0,0,1,0,0,2.214029545,133.1692046,0.371,5.64264,349110.0,0.39041,94.23,85.44,1894.0,3041.8,4.65954,0.311,4137.682,42297.773,2680.5,1,0.0,1.0,-1.0,6604.0,4.178,-0.12,1.526,1.283,292.29675,44.280571,13.3,0.0,0.08677,-0.22357,-0.006,0.002,0.004,-0.002,0.005,0.02,-0.163,0.164,0
0.0,0,1,0,0,2.441988077,132.1323834,0.888,3.94526,95344.0,0.45778,90.39,80.26,1993.0,3721.74,5.245,0.2949,2110.9138,16412.3,1174.5,1,284.0,1.0,0.0,6078.0,3.874,-0.26,2.059,1.156,292.8627,44.22105,11.535,,-0.09632,-0.55288,,-0.0014,0.49,-1.25,1.34,0.51,-1.68,1.76,0
0.0,0,0,1,1,2.44200193,132.1295,0.124,3.146,128.6,0.67657,0.95,88.81,1217.0,518.48,5.97,0.2327,3.473127,8.638941,9.6,1,284.0,1.0,0.2469,5587.0,4.556,0.0,0.851,0.952,292.8685,44.23616,15.617,0.019,-2.4,-1.8,0.00032,0.0002,-1.01,0.06,1.02,-0.84,-0.03,0.84,0
0.771,0,0,0,0,384.847556,314.97,0.059,9.969,189.9,3.38283,1.09,89.99,220.0,0.56,298.1,0.2434,4.0634294,7.6023917,12.3,1,4.0,1.0,0.4409,5579.0,4.58,-0.22,0.798,0.892,296.00369,44.277561,13.426,0.004,2.0,1.9,-0.00033,-0.00029,-1.14,1.25,1.69,-1.0,1.36,1.69,1
0.0,0,0,1,0,2.131225773,133.29978,1.264,5.4932,2337.1,0.02021,35.68,41.7,1555.0,1382.47,1.693,0.3029,26.566454,163.33897,215.6,1,632.0,1.0,0.2008,6181.0,4.38,-0.48,1.028,0.925,300.39902,45.521111,14.818,0.0,35.25,19.86,-0.02945,-0.01702,4.82,2.97,5.66,4.82,2.95,5.65,0
0.0,1,0,1,0,1.219736039,132.12417,0.229,4.89465,611520.0,0.53713,135.43,86.24,2611.0,10982.55,3.4827,0.3332,447.06708,1867.5491,1037.2,1,0.0,1.0,-1.0,7358.0,4.171,-0.2,1.637,1.449,285.72537,45.666431,14.871,,-0.1025,-0.0234,,0.0,-0.02,0.058,0.061,-0.057,-0.055,0.079,0
0.0,0,1,0,0,2.015152464,132.1127635,0.308,8.17997,561690.0,0.17997,132.05,84.78,2107.0,4657.05,3.3805,0.3299,1857.2554,18744.709,4129.6,1,0.0,1.0,-1.0,6988.0,4.163,-0.04,1.649,1.448,286.59497,45.69828,13.705,,0.01362,-0.26458,0.0,,0.006,-0.006,0.008,0.043,-0.233,0.237,0
0.0,0,1,0,0,0.82820657,131.581313,0.94,2.70353,118530.0,0.72166,35.67,71.53,1473.0,1109.75,2.9688,0.1908,247.4392,2801.3472,548.3,1,813.0,1.0,0.002,5033.0,4.611,-0.66,0.655,0.638,288.44455,45.612671,13.221,,-0.43688,-1.06152,,,-0.04,-0.1,0.1,-0.024,-0.143,0.145,0
0.0,0,1,0,0,2.537081943,134.005172,0.451,4.80903,245320.0,0.55512,67.96,85.49,1712.0,2032.57,5.73763,0.3169,361.1826,4624.558,2434.8,1,530.0,1.0,-1.0,6735.0,4.307,-0.12,1.309,1.275,298.12146,45.651131,13.04,0.0,0.01597,-0.04642,0.155,-0.022,-0.261,-0.063,0.268,0.001,-0.058,0.058,0
0.0,0,1,0,0,14.443127448,139.3903174,0.98,8.33598,41685.0,0.13901,92.28,85.12,1182.0,462.07,11.53,0.2819,583.9617,4029.8372,2186.0,1,88.0,1.0,0.1215,5757.0,3.672,-0.34,2.736,1.283,300.12634,45.633549,12.732,0.0,-0.0097,-0.0769,-0.0015,0.001,0.007,-0.011,0.013,0.0,-0.063,0.063,0
0.0,0,1,0,0,5.61386908,132.572901,1.07,5.07753,57386.0,0.33837,34.24,82.56,714.0,61.43,8.2608,0.0656,736.6125,5357.774,1253.6,1,238.0,1.0,0.4767,4504.0,4.582,0.1,0.709,0.701,284.31046,45.76955,14.072,0.0,2.0715,0.4784,-0.111,0.01,1.849,-0.299,1.873,2.099,0.396,2.136,0
0.0,1,0,0,0,9.080194398,136.8170208,0.614,8.18777,324570.0,0.47339,76.4,87.23,1013.0,248.49,12.7307,0.3103,1595.217,9252.22,3481.8,1,0.0,1.0,-1.0,6461.0,4.396,-0.14,1.131,1.162,297.17203,46.953949,15.163,,-0.5763,-1.1172,-0.337,,2.55,5.14,5.74,-0.068,0.029,0.074,0
0.0,0,1,0,0,9.93442075,132.874989,1.117,7.8219,55965.0,0.15371,34.03,83.09,679.0,50.35,9.2906,0.2665,342.36636,2159.8782,529.0,1,106.0,1.0,0.9979,5382.0,4.654,-0.64,0.669,0.749,297.25931,46.989681,15.39,0.0,1.7404,-0.2861,-0.1,-0.1,1.52,0.52,1.61,2.054,-0.14,2.059,0
0.0,0,1,0,0,2.071939672,132.8368962,0.806,4.45367,198770.0,0.50152,75.64,80.43,1696.0,1953.33,4.846,0.3023,1662.0957,16558.959,2409.8,1,517.0,1.0,-1.0,6140.0,4.247,-0.22,1.254,1.014,298.68484,46.94997,13.553,0.0,0.04223,0.03862,-0.003,-0.009,-0.001,0.004,0.004,0.038,0.02,0.043,0
0.0,0,0,1,1,8.5893644,132.0467,0.791,6.975,179.3,0.0561,1.21,82.46,792.0,93.09,6.03,0.2434,3.8204856,8.96796,9.8,1,127.0,1.0,0.7946,5602.0,4.571,-0.16,0.817,0.913,298.72095,46.933891,15.687,0.0,0.2,-6.6,-3e-05,0.00122,1.17,-1.62,2.0,1.14,-1.82,2.15,0
0.0,0,1,0,0,8.589644815,132.0206787,0.686,9.49469,269520.0,0.25121,140.07,86.04,1412.0,940.15,9.93215,0.2998,436.10446,1585.6364,5324.6,1,0.0,1.0,-1.0,6331.0,3.813,-0.56,2.194,1.142,298.79758,46.930244,9.557,,-0.03173,0.10096,,,0.7,-4.1,4.2,-5.6,-3.3,6.5,0
0.0,0,1,0,0,1.009671584,131.5869372,0.864,4.37759,155120.0,0.27767,125.31,69.47,3287.0,27692.04,2.4642,0.3243,591.1476,9405.26,1440.7,1,1326.0,1.0,-1.0,7652.0,3.974,-0.14,2.242,1.723,286.29077,47.076221,13.918,0.0,0.05112,0.1261,0.0,0.019,0.001,-0.015,0.015,0.021,0.067,0.07,0
0.451,0,1,0,0,1.260575815,132.0569049,0.58,2.36064,154280.0,1.6796,29.91,83.6,1410.0,935.7,5.2059,0.2665,533.08295,6441.7886,781.2,1,1062.0,1.0,0.0273,5388.0,4.576,-0.64,0.715,0.701,290.01401,48.701832,14.864,,0.031,-0.22986,,0.02,-0.01,-0.016,0.019,0.095,-0.09,0.131,0
0.67,0,0,1,0,1.88912273,132.953,0.477,4.219,60.2,0.16019,0.59,81.19,1248.0,573.44,3.11,0.2521,3.2694519,8.133816,15.5,1,710.0,1.0,0.4567,5413.0,4.578,-0.36,0.754,0.786,291.61365,48.749451,14.606,0.0,-0.7,2.1,4.2e-05,-0.000106,-0.39,2.97,3.0,-0.28,3.07,3.08,0
0.0,0,0,1,0,0.609125246,132.08281,0.242,0.655,139.2,17.48379,0.96,88.02,1896.0,3049.07,7.0,0.2434,3.2917914,8.4888525,10.9,1,1862.0,1.0,0.9896,5595.0,4.581,-0.24,0.796,0.89,295.0618,48.798168,15.64,0.0,-20.4,-19.2,0.00192,0.00169,-5.78,-4.98,7.63,-5.61,-5.02,7.53,0
0.0,0,1,0,0,1.566528935,132.537255,1.033,3.2593,92511.0,0.56499,49.66,75.71,1551.0,1371.7,4.185,0.2965,338.22235,4630.5156,485.0,1,860.0,1.0,0.0,5883.0,4.471,-0.36,0.905,0.885,296.14212,48.702141,13.984,0.0,0.16484,0.11331,-0.0072,0.006,0.016,-0.01,0.019,0.082,0.203,0.219,0
0.0,1,0,0,0,4.52977632,136.1237,0.968,26.752,1582.2,0.00132,12.22,30.81,2264.0,6213.27,1.1271,0.2912,4.609376,22.979578,55.2,1,232.0,1.0,0.7345,8912.0,4.05,0.07,2.299,2.164,298.64676,48.784649,11.991,0.034,-0.18,0.44,1.3e-05,-5e-05,-0.06,-0.07,0.09,0.05,-0.02,0.06,0
,1,0,0,0,4.32744048,132.7835,0.2789,4.539,22.0,0.35466,0.58,87.66,1254.0,585.32,7.05,0.2763,2.9341161,7.5820146,8.0,4,277.0,3.0,,5888.0,4.275,0.06,1.227,1.036,287.37125,39.603569,12.4,0.055,0.3,-2.0,-3e-06,4.3e-05,-0.86,-0.42,0.96,-0.75,-0.34,0.82,0
,0,1,0,0,11.57958162,135.5195336,,2.47,,,,,,,,,10.841849,8.720793,,2,117.0,1.0,,,,,,,291.54343,38.048759,13.458,0.0,-5.1,5.2,0.00038,-0.00032,-0.3,0.5,0.6,0.0,-0.2,0.2,0
0.131,0,0,1,0,0.87630504,131.95622,1.207,1.11,170.9,0.07465,22.24,33.47,1911.0,3156.02,1.447,0.2916,3.937272,13.334711,25.2,2,1525.0,1.0,0.9711,6032.0,4.508,,0.929,0.0,295.54755,46.287682,14.84,0.0,-5.0,7.99,0.000463,-0.000917,-1.81,4.44,4.8,-1.89,4.34,4.7,0
0.0,0,1,0,0,15.582794732,135.112903,0.759,3.76683,52760.0,2.27789,14.0,88.59,397.0,5.86,30.807,0.3037,241.9803,1355.6526,439.3,1,80.0,1.0,-1.0,3849.0,4.703,0.0,0.546,0.549,284.62024,38.969501,15.368,0.0,-0.9654,-3.039,-0.0113,0.1314,-0.098,-3.36,3.37,-0.705,-3.218,3.295,0
0.775,1,0,0,0,1.529283907,131.4176092,0.981,14.0075,54.8,0.00842,2.26,14.47,2550.0,9998.13,1.013469,0.3105,3.6889956,11.668316,41.5,1,877.0,1.0,0.5175,6438.0,3.829,-0.36,2.266,1.263,284.89017,38.991505,11.268,0.74,0.2,-0.03,-3e-06,4e-06,0.05,0.27,0.28,0.08,0.51,0.52,0
0.0,0,1,0,0,2.908454772,132.315694,1.113,2.6005,64325.0,1.3993,40.85,82.52,1153.0,416.75,8.55,0.308,286.7087,3704.027,252.8,1,460.0,1.0,0.0228,5631.0,4.518,-0.8,0.764,0.702,286.0722,38.972229,14.661,0.0,-0.133,-0.214,-0.022,0.0363,0.044,-0.055,0.07,0.016,-0.162,0.163,0
0.0,0,1,1,1,1.540396094,131.996172,1.093,2.8044,55123.0,0.57452,48.81,74.77,1576.0,1455.18,4.161,0.2622,82.28213,704.6299,340.4,1,866.0,1.0,0.6064,5780.0,4.438,0.0,1.0,1.0,286.94046,38.923927,13.76,0.0,2.05621,1.60948,0.001,0.001,-1.6,-2.0,2.6,-1.7,-0.2,1.7,0
0.0,0,1,0,1,1.540395674,131.9963513,1.072,2.80168,70615.0,0.67983,117.33,75.9,2850.0,15595.35,4.4015,0.3349,781.6583,7840.81,997.9,1,866.0,1.0,0.636,7394.0,3.897,-0.58,2.283,1.502,286.94843,38.928219,7.57,,9.5945,6.8492,,-0.321,5.4,2.8,6.1,13.8,5.67,14.9,0
0.0,1,0,0,0,2.344138713,131.57589,0.104,0.4495,110.8,221.19043,2.43,89.85,1797.0,2469.65,40.1,0.1997,3.5781844,8.760416,8.6,1,1145.0,1.0,0.9187,5313.0,3.835,-0.04,2.095,1.095,287.55768,38.912231,13.419,0.735,0.26,0.07,-1.6e-05,-2.1e-05,-0.26,-0.04,0.26,-0.24,-0.26,0.35,0
0.0,1,0,0,1,0.91849333,131.8481,0.276,2.399,58.7,0.54792,0.93,84.54,2205.0,5576.7,2.902,0.3138,3.8326497,9.039548,13.0,1,1459.0,1.0,0.9959,6469.0,4.385,0.07,1.193,1.26,291.69427,38.986462,13.476,0.0,-1.7,-3.9,4.8e-05,9.5e-05,-2.04,-2.05,2.89,-1.78,-1.83,2.55,0
0.001,0,1,0,0,1.341078755,131.8392432,0.309,3.86492,112150.0,0.44192,41.8,84.9,1968.0,3533.56,3.4764,0.302,408.9253,7169.2666,1829.3,1,1009.0,1.0,0.0064,6368.0,4.323,-0.06,1.225,1.151,291.70963,38.92136,13.682,0.0,-0.04334,0.03364,-0.001,-0.002,0.002,0.006,0.007,-0.05,0.025,0.056,0
,0,1,0,0,316.950146,280.9211479,,5.33,,,,,,,,,8.125223,7.445567,,1,3.0,1.0,,,,,,,294.91272,46.264839,16.923,0.0,-2.5,6.5,0.0067,-0.0189,1.47,0.69,1.63,1.38,0.65,1.52,0
,1,0,0,0,589.74851,241.6495,0.3597,12.74,462.4,2.09123,2.03,89.95,217.0,0.53,337.5,0.2931,8.151974,8.124471,11.5,1,3.0,1.0,,6003.0,4.507,-0.14,0.932,1.019,294.4686,46.34129,14.839,0.0,-3.3,-0.5,0.00166,0.00025,-2.29,-0.85,2.44,-2.23,-0.84,2.39,0
,0,1,0,0,235.2976173,219.44696,0.2758,87.013,23053.0,0.00404,82.92,89.38,585.0,27.65,22.782,0.1641,102.82905,191.87526,210.7,1,5.0,1.0,,4894.0,2.968,-0.26,5.568,1.051,298.70981,46.833031,11.447,0.0,0.152,0.0638,0.003,0.009,-0.023,-0.021,0.031,0.191,-0.019,0.192,0
0.0,1,0,0,0,7.4539297,137.33196,,14.21,,0.00126,,,,520.65,,,3.8260124,12.413385,,1,186.0,1.0,0.6486,,,,,,281.63889,47.314121,13.272,0.233,1.3,-0.4,-4.6e-05,1.3e-05,0.13,0.05,0.14,0.17,-0.04,0.17,0
0.0,1,0,0,0,36.136968,137.0578,0.296,15.42,152.0,0.0753,1.3,89.02,600.0,30.69,17.32,0.302,3.4118006,7.9458246,10.4,1,38.0,2.0,0.0848,6258.0,4.442,-0.12,1.046,1.102,288.91046,47.396709,15.44,0.08,-0.6,-1.9,8e-05,0.00024,-0.09,-0.41,0.42,-0.1,-0.39,0.4,0
0.0,0,0,1,1,0.933746709,132.4539,0.057,3.435,18.6,0.22026,0.36,88.49,1893.0,3026.99,2.165,0.3041,5.2522593,10.910735,14.3,1,1438.0,1.0,0.3229,6302.0,4.535,-1.1,0.815,0.831,292.71817,47.469891,13.087,0.0,-5.3,-3.76,7.7e-05,5.8e-05,-3.45,-2.26,4.1,-3.26,-1.88,3.8,0
0.0,0,0,1,1,0.93376738,132.4404,0.714,4.036,55.4,0.07401,0.63,61.68,1678.0,1879.0,1.505,0.2665,3.7797225,10.687607,16.5,1,1442.0,1.0,0.9037,5611.0,4.53,-0.54,0.787,0.764,292.86078,47.57457,14.985,0.822,-0.6,-0.6,1.4e-05,1.3e-05,2.75,-0.66,2.83,2.71,-0.64,2.78,0
0.0,0,0,1,1,0.93374073,131.5337,0.009,4.296,147.6,0.12322,0.84,89.72,1371.0,831.95,1.784,0.1142,3.8258924,10.339386,13.4,1,1443.0,1.0,0.9769,4753.0,4.585,-0.06,0.717,0.72,292.19189,47.690102,13.007,0.0,-5.6,6.0,0.00032,-0.00036,-0.91,1.82,2.04,-1.16,1.54,1.93,0
0.0,0,0,0,1,0.93369659,131.5867,0.57,4.444,81.4,0.07856,0.78,68.2,1680.0,1891.43,1.536,0.2396,3.419501,8.41551,10.8,1,1224.0,1.0,0.9933,5619.0,4.558,-0.1,0.838,0.927,292.19583,47.661518,15.983,0.394,0.6,1.2,-3.7e-05,-6.7e-05,-1.1,-1.76,2.08,-1.12,-1.55,1.91,0
0.0,1,0,1,1,0.9337473,132.4461,0.385,3.446,64.6,0.18433,0.6,79.11,1625.0,1652.84,2.04,0.2865,3.4886534,8.739529,9.5,1,1440.0,1.0,0.3882,5649.0,4.606,-0.5,0.741,0.841,292.26321,47.643478,15.759,0.0,5.0,2.1,-0.00032,-0.00013,0.62,-1.43,1.56,0.51,-1.45,1.53,0
,1,0,0,0,677.35794,234.634,0.8359,9.698,322.4,1.23373,7.12,89.95,388.0,5.35,310.0,0.3135,6.768903,8.537511,11.2,1,3.0,2.0,,6335.0,3.593,0.22,3.523,1.774,291.76938,49.075165,10.808,0.039,0.14,1.34,-6e-05,-0.00034,-1.7,0.1,1.7,-2.1,1.1,2.4,0
0.0,1,0,0,0,4.0551242,134.6871,0.008,12.0,148.7,0.02209,3.13,89.83,2013.0,3887.31,2.68,0.3372,4.5642247,11.53765,9.3,1,336.0,1.0,0.8314,7064.0,3.888,0.16,2.531,1.806,295.95383,49.374859,13.397,0.021,-0.24,0.16,4.3e-05,-3.4e-05,-0.05,0.11,0.12,-0.02,0.17,0.17,0
0.0,1,0,0,0,21.6817115,137.009,0.27,7.18,73.5,0.4531,0.89,89.31,713.0,60.99,22.41,0.3032,4.16004,8.32201,6.9,1,64.0,1.0,0.5737,6297.0,4.448,-0.2,1.031,1.084,296.82455,49.68491,14.491,0.522,0.46,-0.5,-2.7e-05,5.2e-05,0.48,1.51,1.59,0.42,1.36,1.42,0
,1,0,0,0,466.08101,166.4321,0.0964,23.69,180.1,0.30254,2.13,89.95,305.0,2.05,151.5,0.2947,10.660132,8.733687,14.1,1,3.0,1.0,,6098.0,4.097,0.04,1.59,1.152,288.66644,50.982529,12.159,0.034,-1.27,-0.7,0.00027,0.00013,-0.82,-1.7,1.9,-1.01,-2.0,2.3,0
,1,0,0,0,0.66573903,131.6585795,,1.27,,,,,,,,,6.1370883,7.601143,,1,2007.0,1.0,,,,,,,289.52319,51.069191,13.362,0.0,-1.7,-1.5,5.4e-05,6e-05,-0.02,-0.4,0.4,-0.06,-0.4,0.4,0
0.0,1,0,0,1,3.796383639,135.2015074,0.649,8.6711,31.1,0.02547,0.71,76.03,1323.0,724.17,2.687224,0.2868,5.070609,11.125593,24.5,2,270.0,3.0,0.9222,6017.0,4.3,0.04,1.21,1.064,295.71942,45.747559,12.239,,1.11,-1.92,,4e-05,1.18,-1.6,2.0,1.19,-1.7,2.1,0
,1,0,0,0,0.71059239,132.08465,0.9638,4.92,280.6,0.03981,3.92,18.91,3318.0,28640.03,1.02,0.338,5.885691,8.253043,22.8,2,1281.0,2.0,,7454.0,4.107,-0.04,1.853,1.602,296.77271,47.158539,13.362,0.067,-0.47,0.11,2.8e-05,-1e-06,-0.02,-0.04,0.04,-0.07,-0.01,0.07,0
0.0,1,0,0,0,3.36379289,132.9065,1.159,23.7,136.3,0.00272,44.77,9.73,1840.0,2712.28,1.176,0.2865,3.7904692,10.51384,36.9,2,400.0,1.0,0.8357,5947.0,3.814,0.18,2.407,1.378,298.74335,40.07214,13.931,0.018,1.68,-0.36,-7.1e-05,-2.9e-05,-0.02,0.25,0.25,-0.18,-0.15,0.24,0
0.0,0,0,0,1,0.907818056,131.91608,0.037,1.679,29.5,1.68704,0.55,89.5,2012.0,3871.99,4.19,0.3032,3.8803325,11.369061,13.2,2,1471.0,1.0,0.9356,6210.0,4.456,-0.16,1.014,1.067,291.6535,41.741772,13.532,0.004,2.3,0.49,-5.7e-05,-7e-06,1.69,0.34,1.72,1.63,0.4,1.68,0
,1,0,0,0,297.71402,315.5437,0.8328,13.413,1374.5,0.24906,45.69,89.38,706.0,58.76,105.3,0.1862,9.398359,9.5327635,16.3,2,3.0,1.0,,4916.0,2.572,-0.48,10.801,1.587,295.00153,43.171341,12.218,0.046,-0.11,-0.09,0.00014,0.00017,0.25,-0.77,0.81,0.2,-0.72,0.75,0
0.0,0,0,0,0,3.87594316,134.84758,0.025,2.314,58.6,2.70101,0.68,89.89,1081.0,323.21,12.897,0.2602,3.5178986,10.725665,14.2,2,348.0,1.0,0.0121,5713.0,4.541,0.07,0.893,1.01,280.2066,43.774288,12.75,0.327,-0.24,-0.64,-1.1e-05,3.5e-05,-0.09,0.87,0.87,-0.05,1.03,1.03,1
0.0,0,0,0,1,0.93373761,131.53,0.041,3.303,58.7,0.24795,1.0,88.96,2073.0,4359.29,2.25,0.2329,3.4871702,8.886183,9.7,2,1442.0,1.0,0.7072,5534.0,4.17,0.14,1.326,0.948,292.11447,47.729462,15.609,0.177,3.2,0.2,-0.000143,-9e-06,-0.25,-1.56,1.58,-0.32,-1.47,1.5,0
,1,0,0,0,0.687739345,131.73999,0.4062,0.1866,37.6,705.22913,1.53,89.38,2837.0,15318.29,26.03,0.3195,8.866829,7.557003,11.0,2,1948.0,1.0,,6823.0,4.212,-0.14,1.493,1.332,291.14532,49.365318,13.127,0.076,0.88,0.3,-2.7e-05,-8e-06,-0.18,0.45,0.48,-0.23,0.41,0.47,0
0.0,0,1,0,0,9.524076544,134.803805,0.313,10.4891,198400.0,0.18314,151.0,88.13,1390.0,882.28,9.5761,0.236,1419.7094,12535.334,1942.5,1,0.0,1.0,-1.0,5180.0,3.428,-0.46,3.371,1.112,288.91531,39.804981,15.145,0.0,0.01804,-0.12572,0.0034,0.001,0.0,0.005,0.005,0.054,-0.011,0.055,0
0.0,1,0,0,0,11.637858887,136.885517,0.473,11.8851,427950.0,0.24126,77.01,87.74,895.0,151.54,11.9984,0.3032,1716.9806,15089.309,2637.0,1,0.0,1.0,-1.0,6360.0,4.433,-0.2,1.058,1.105,290.18271,41.21664,15.385,,-0.03353,-0.01487,,0.062,-0.006,-0.007,0.009,0.032,0.021,0.038,0
,0,1,0,0,50.900813,150.314465,,3.3,,,,,,,,,4.9803634,7.711879,,2,4.0,3.0,,,,,,,282.71991,41.519379,9.666,0.006,0.02,0.47,8e-05,-0.000128,0.6,-4.0,4.03,1.0,-3.3,3.4,0
